Date,AAPL,MSFT,NVDA,SPY
2022-01-28,166.67433166503906,297.587890625,22.795841217041016,418.049072265625
2022-01-31,171.02882385253906,300.2137145996094,24.438663482666016,425.57861328125
2022-02-01,170.8625030517578,298.07061767578125,24.590364456176758,428.4542236328125
2022-02-02,172.0660858154297,302.60784912109375,25.19319725036621,432.6163024902344
2022-02-03,169.189208984375,290.8205261230469,23.901702880859375,422.4476013183594
2022-02-04,168.90505981445312,295.3481750488281,24.271984100341797,424.43408203125
2022-02-07,168.1898193359375,290.53094482421875,24.680191040039062,423.0718994140625
2022-02-08,171.29574584960938,294.0160217285156,25.059459686279297,426.55291748046875
2022-02-09,172.71641540527344,300.4357604980469,26.653366088867188,432.7958984375
2022-02-10,168.64047241210938,291.911376953125,25.774072647094727,425.0205383300781
2022-02-11,165.23085021972656,284.82562255859375,23.90269660949707,416.6396179199219
2022-02-14,165.4660186767578,284.7869567871094,24.220083236694336,415.27752685546875
2022-02-15,169.2969970703125,290.0675354003906,26.443777084350586,421.97467041015625
2022-02-16,169.06182861328125,289.7289733886719,26.45974349975586,422.4476013183594
2022-02-17,165.4660186767578,281.24517822265625,24.459619522094727,413.423583984375
2022-02-18,163.9179229736328,278.5364990234375,23.596296310424805,410.7466125488281
2022-02-22,160.99818420410156,278.3332824707031,23.344776153564453,406.33856201171875
2022-02-23,156.83413696289062,271.1263122558594,22.343721389770508,399.1307067871094
2022-02-24,159.4501495361328,284.9791564941406,23.702085494995117,405.13726806640625
2022-02-25,161.51748657226562,287.6104736328125,24.110300064086914,414.07623291015625
2022-02-28,161.7820281982422,289.0422058105469,24.337854385375977,413.0168151855469
2022-03-01,159.9008331298828,285.3274230957031,23.431608200073242,406.7264709472656
2022-03-02,163.19290161132812,290.396484375,24.177291870117188,414.2086486816406
2022-03-03,162.86959838867188,286.2657775878906,23.67218780517578,412.1465759277344
2022-03-04,159.87144470214844,280.4034729003906,22.89555549621582,408.7980651855469
2022-03-07,156.07969665527344,269.8107604980469,21.314346313476562,396.74700927734375
2022-03-08,154.25729370117188,266.85052490234375,21.47606658935547,393.7388916015625
2022-03-09,159.65586853027344,279.08782958984375,22.973419189453125,404.2954406738281
2022-03-10,155.3154754638672,276.27288818359375,22.618045806884766,402.46978759765625
2022-03-11,151.60205078125,270.9328918457031,22.061031341552734,397.3523254394531
2022-03-14,147.5751495361328,267.4212951660156,21.292387008666992,394.4483642578125
2022-03-15,151.95477294921875,277.7818298339844,22.932491302490234,403.1224365234375
2022-03-16,156.36383056640625,284.78570556640625,24.45280647277832,412.06134033203125
2022-03-17,157.3729705810547,285.5885925292969,24.72233009338379,417.2166748046875
2022-03-18,160.66502380371094,290.6286315917969,26.40635871887207,421.78631591796875
2022-03-21,162.03677368164062,289.4001159667969,26.686859130859375,421.6629943847656
2022-03-22,165.4072265625,294.14019775390625,26.477231979370117,426.5970764160156
2022-03-23,166.76914978027344,289.71929931640625,25.58879852294922,421.1031799316406
2022-03-24,170.5511016845703,294.17889404296875,28.10036277770996,427.45111083984375
2022-03-25,171.18795776367188,293.7725830078125,27.643171310424805,429.53857421875
2022-03-28,172.05015563964844,300.5636291503906,28.169240951538086,432.5938720703125
2022-03-29,175.3422393798828,305.1200256347656,28.605472564697266,437.94537353515625
2022-03-30,174.17626953125,303.6204833984375,27.641172409057617,435.2411804199219
2022-03-31,171.08018493652344,298.25152587890625,27.237884521484375,428.5422058105469
2022-04-01,170.7862548828125,299.32537841796875,26.66489601135254,429.7567443847656
2022-04-04,174.83274841308594,304.69427490234375,27.311758041381836,433.4383239746094
2022-04-05,171.52108764648438,300.7377624511719,25.88527488708496,427.9634094238281
2022-04-06,168.35635375976562,289.7289733886719,24.36395835876465,423.6840515136719
2022-04-07,168.6601104736328,291.5379638671875,24.165313720703125,425.8190002441406
2022-04-08,166.6515350341797,287.28155517578125,23.07823371887207,424.6803283691406
2022-04-11,162.39930725097656,275.95355224609375,21.878353118896484,417.421630859375
2022-04-12,164.2706756591797,272.8580322265625,21.466081619262695,415.875
